product_name,date,quantity_sold
Beef,2022-11-17,1803
Beef,2022-11-21,7836
Beef,2022-11-26,3775
Beef,2022-11-26,4409
Beef,2022-11-29,1441
Beef,2022-12-01,8751
Beef,2022-12-02,10894
Beef,2022-12-08,19380
Beef,2022-12-11,4884
Beef,2022-12-12,15845
Beef,2022-12-12,3215
Beef,2022-12-12,12414
Beef,2022-12-14,6880
Beef,2022-12-15,15058
Beef,2022-12-20,26403
Beef,2022-12-24,28059
Beef,2022-12-25,23252
Beef,2022-12-26,5595
Beef,2022-12-28,24151
Beef,2022-12-29,21941
Beef,2023-01-02,32872
Beef,2023-01-03,1698
Beef,2023-01-04,35425
Beef,2023-01-08,746
Beef,2023-01-10,23847
Beef,2023-01-21,3795
Beef,2023-01-21,3424
Beef,2023-01-22,37731
Beef,2023-01-22,14416
Beef,2023-01-25,8335
Beef,2023-01-29,2615
Beef,2023-01-30,256
Beef,2023-02-01,3786
Beef,2023-02-02,6366
Beef,2023-02-03,12159
Beef,2023-02-06,415
Beef,2023-02-08,21121
Beef,2023-02-09,411
Beef,2023-02-09,37164
Beef,2023-02-11,31086
Beef,2023-02-13,21496
Beef,2023-02-15,534
Beef,2023-02-17,7463
Beef,2023-02-17,40894
Beef,2023-02-19,29181
Beef,2023-02-23,14875
Beef,2023-02-25,10167
Beef,2023-02-26,5812
Beef,2023-02-28,18787
Beef,2023-03-02,1191
Beef,2023-03-03,4587
Beef,2023-03-04,2096
Beef,2023-03-09,26508
Beef,2023-03-09,5496
Beef,2023-03-10,10927
Beef,2023-03-10,11214
Beef,2023-03-11,22877
Beef,2023-03-12,4235
Beef,2023-03-15,18935
Beef,2023-03-16,25808
Beef,2023-03-17,27753
Beef,2023-03-17,4223
Beef,2023-03-19,3194
Beef,2023-03-20,9936
Beef,2023-03-23,15082
Beef,2023-03-24,5981
Beef,2023-03-25,2692
Beef,2023-03-26,25718
Beef,2023-04-02,18757
Beef,2023-04-03,5866
Beef,2023-04-04,25297
Beef,2023-04-04,9328
Beef,2023-04-05,2984
Beef,2023-04-05,631
Beef,2023-04-07,3886
Beef,2023-04-09,23967
Beef,2023-04-11,28693
Beef,2023-04-15,14628
Beef,2023-04-21,25092
Beef,2023-04-23,7543
Beef,2023-04-29,4284
Beef,2023-05-02,3309
Beef,2023-05-04,37985
Beef,2023-05-07,2674
Beef,2023-05-08,36136
Beef,2023-05-08,21412
Beef,2023-05-08,9545
Beef,2023-05-11,18308
Beef,2023-05-11,17516
Beef,2023-05-12,5780
Beef,2023-05-14,12222
Beef,2023-05-22,14335
Beef,2023-05-22,5198
Beef,2023-05-23,21648
Beef,2023-05-24,19733
Beef,2023-05-27,12824
Beef,2023-06-01,15400
Beef,2023-06-04,22539
Beef,2023-06-05,1566
Beef,2023-06-08,8953
Beef,2023-06-09,21491
Beef,2023-06-12,22441
Beef,2023-06-14,24243
Beef,2023-06-14,10755
Beef,2023-06-15,84
Beef,2023-06-15,756
Beef,2023-06-15,2014
Beef,2023-06-16,11746
Beef,2023-06-16,10977
Beef,2023-06-20,5327
Beef,2023-06-21,37369
Beef,2023-06-22,12129
Beef,2023-06-25,2421
Beef,2023-06-25,3839
Beef,2023-06-26,13094
Beef,2023-06-27,19650
Beef,2023-06-27,3644
Beef,2023-06-29,15972
Beef,2023-06-30,287
Beef,2023-07-02,20524
Beef,2023-07-02,2318
Beef,2023-07-03,39007
Beef,2023-07-07,9912
Beef,2023-07-10,93
Beef,2023-07-12,16018
Beef,2023-07-12,3040
Beef,2023-07-14,1269
Beef,2023-07-14,632
Beef,2023-07-15,23728
Beef,2023-07-20,23069
Beef,2023-07-20,2153
Beef,2023-07-25,18840
Beef,2023-07-26,19314
Beef,2023-07-30,12286
Beef,2023-07-30,12913
Beef,2023-08-01,5623
Beef,2023-08-03,19111
Beef,2023-08-04,43237
Beef,2023-08-04,41328
Beef,2023-08-05,11112
Beef,2023-08-06,1598
Beef,2023-08-06,19716
Beef,2023-08-06,20746
Beef,2023-08-06,16247
Beef,2023-08-09,4125
Beef,2023-08-10,17198
Beef,2023-08-13,4128
Beef,2023-08-14,3150
Beef,2023-08-15,6942
Beef,2023-08-16,11048
Beef,2023-08-18,8119
Beef,2023-08-19,5590
Beef,2023-08-21,34704
Beef,2023-08-26,6978
Beef,2023-08-28,27612
Beef,2023-08-29,5160
Beef,2023-09-03,8833
Beef,2023-09-03,968
Beef,2023-09-04,41392
Beef,2023-09-06,27365
Beef,2023-09-07,4436
Beef,2023-09-08,13228
Beef,2023-09-11,4191
Beef,2023-09-12,2403
Beef,2023-09-13,41403
Beef,2023-09-13,29141
Beef,2023-09-14,11843
Beef,2023-09-16,58
Beef,2023-09-17,11041
Beef,2023-09-17,19929
Beef,2023-09-17,15929
Beef,2023-09-19,7437
Beef,2023-09-19,4355
Beef,2023-09-22,11345
Beef,2023-09-24,29333
Beef,2023-09-29,17900
Beef,2023-10-01,1685
Beef,2023-10-04,36687
Beef,2023-10-04,17180
Beef,2023-10-06,4658
Beef,2023-10-06,13355
Beef,2023-10-08,24059
Beef,2023-10-08,33789
Beef,2023-10-13,16658
Beef,2023-10-15,20286
Beef,2023-10-16,11024
Beef,2023-10-21,4550
Beef,2023-10-22,18108
Beef,2023-10-22,6667
Beef,2023-10-23,585
Beef,2023-10-23,13245
Beef,2023-10-24,22776
Beef,2023-10-25,7246
Beef,2023-10-26,2181
Beef,2023-10-26,38520
Beef,2023-10-27,4017
Beef,2023-10-29,1335
Beef,2023-10-30,2161
Beef,2023-11-08,6647
Beef,2023-11-08,42757
Beef,2023-11-11,17877
Beef,2023-11-13,3343
Beef,2023-11-15,20078
Beef,2023-11-15,33300
Beef,2023-11-15,8210
Beef,2023-11-16,20470
Beef,2023-11-16,1250
Beef,2023-11-16,33544
Beef,2023-11-22,4570
Beef,2023-11-23,20713
Beef,2023-11-23,102
Beef,2023-11-23,1402
Beef,2023-11-24,2397
Beef,2023-11-24,21680
Beef,2023-11-25,7118
Beef,2023-11-26,18804
Beef,2023-11-27,4014
Beef,2023-11-28,10489
Beef,2023-11-29,14229
Beef,2023-11-30,2997
Beef,2023-12-01,16033
Beef,2023-12-03,12962
Beef,2023-12-03,11146
Beef,2023-12-05,19740
Beef,2023-12-05,18947
Beef,2023-12-10,16061
Beef,2023-12-13,13227
Beef,2023-12-15,8672
Beef,2023-12-17,4
Beef,2023-12-21,31657
Beef,2023-12-24,8479
Beef,2023-12-24,13418
Beef,2023-12-26,10892
Beef,2023-12-28,24951
Beef,2023-12-31,323
Beef,2023-12-31,12176
Blueberries,2022-01-01,3367
Blueberries,2022-01-06,34971
Blueberries,2022-01-09,3220
Blueberries,2022-01-10,13325
Blueberries,2022-01-12,7141
Blueberries,2022-01-13,8216
Blueberries,2022-01-16,9789
Blueberries,2022-01-20,35866
Blueberries,2022-01-21,8456
Blueberries,2022-01-22,12183
Blueberries,2022-01-22,10327
Blueberries,2022-01-26,16210
Blueberries,2022-01-27,3233
Blueberries,2022-01-31,41957
Blueberries,2022-01-31,43545
Blueberries,2022-02-11,14569
Blueberries,2022-02-18,14662
Blueberries,2022-02-20,2236
Blueberries,2022-02-21,11900
Blueberries,2022-02-23,4329
Blueberries,2022-02-23,1074
Blueberries,2022-02-23,46301
Blueberries,2022-02-24,33964
Blueberries,2022-02-27,21461
Blueberries,2022-02-28,16506
Blueberries,2022-02-28,28099
Blueberries,2022-02-28,37432
Blueberries,2022-03-01,14978
Blueberries,2022-03-03,44806
Blueberries,2022-03-04,2342
Blueberries,2022-03-06,33093
Blueberries,2022-03-06,11677
Blueberries,2022-03-07,5315
Blueberries,2022-03-10,13653
Blueberries,2022-03-10,2509
Blueberries,2022-03-11,3643
Blueberries,2022-03-12,27497
Blueberries,2022-03-13,19796
Blueberries,2022-03-14,9845
Blueberries,2022-03-17,24396
Blueberries,2022-03-18,25387
Blueberries,2022-03-19,6491
Blueberries,2022-03-23,28277
Blueberries,2022-03-25,13447
Blueberries,2022-03-25,10070
Blueberries,2022-03-26,17127
Blueberries,2022-04-03,9299
Blueberries,2022-04-04,41789
Blueberries,2022-04-07,3495
Blueberries,2022-04-07,5318
Blueberries,2022-04-08,11812
Blueberries,2022-04-09,1930
Blueberries,2022-04-11,6465
Blueberries,2022-04-13,6891
Blueberries,2022-04-13,4919
Blueberries,2022-04-14,11514
Blueberries,2022-04-15,25901
Blueberries,2022-04-15,10152
Blueberries,2022-04-16,20437
Blueberries,2022-04-16,3736
Blueberries,2022-04-18,291
Blueberries,2022-04-21,11652
Blueberries,2022-04-24,16649
Blueberries,2022-04-28,4068
Blueberries,2022-05-03,9523
Blueberries,2022-05-04,39154
Blueberries,2022-05-09,647
Blueberries,2022-05-10,3161
Blueberries,2022-05-14,718
Blueberries,2022-05-17,11348
Blueberries,2022-05-18,6350
Blueberries,2022-05-19,20559
Blueberries,2022-05-22,140
Blueberries,2022-05-31,4943
Blueberries,2022-06-02,3267
Blueberries,2022-06-06,1855
Blueberries,2022-06-07,15705
Blueberries,2022-06-08,23541
Blueberries,2022-06-10,1017
Blueberries,2022-06-10,74
Blueberries,2022-06-12,4478
Blueberries,2022-06-14,169
Blueberries,2022-06-15,7030
Blueberries,2022-06-19,32520
Blueberries,2022-06-21,7522
Blueberries,2022-06-24,13032
Blueberries,2022-06-29,906
Blueberries,2022-07-02,3484
Blueberries,2022-07-02,15175
Blueberries,2022-07-05,11257
Blueberries,2022-07-06,37359
Blueberries,2022-07-10,32035
Blueberries,2022-07-13,21176
Blueberries,2022-07-14,1966
Blueberries,2022-07-18,8321
Blueberries,2022-07-19,366
Blueberries,2022-07-24,1599
Blueberries,2022-07-24,79
Blueberries,2022-07-27,2846
Blueberries,2022-07-28,12461
Blueberries,2022-07-30,21610
Blueberries,2022-07-31,13736
Blueberries,2022-07-31,1047
Blueberries,2022-08-04,18539
Blueberries,2022-08-07,12491
Blueberries,2022-08-07,17871
Blueberries,2022-08-17,47313
Blueberries,2022-08-21,8922
Blueberries,2022-08-21,24764
Blueberries,2022-08-23,19466
Blueberries,2022-08-30,24450
Blueberries,2022-09-01,3539
Blueberries,2022-09-02,1665
Blueberries,2022-09-08,22697
Blueberries,2022-09-08,18334
Blueberries,2022-09-10,1644
Blueberries,2022-09-10,22320
Blueberries,2022-09-14,11124
Blueberries,2022-09-18,7425
Blueberries,2022-09-20,8608
Blueberries,2022-09-20,6713
Blueberries,2022-09-23,28018
Blueberries,2022-09-23,6954
Blueberries,2022-09-24,27375
Blueberries,2022-09-25,16923
Blueberries,2022-10-01,1976
Blueberries,2022-10-05,2064
Blueberries,2022-10-05,4996
Blueberries,2022-10-08,11850
Blueberries,2022-10-11,10383
Blueberries,2022-10-13,21377
Blueberries,2022-10-14,7584
Blueberries,2022-10-14,9974
Blueberries,2022-10-16,13792
Blueberries,2022-10-18,4496
Blueberries,2022-10-19,26974
Blueberries,2022-10-25,10951
Blueberries,2022-10-25,41968
Blueberries,2022-10-26,9469
Blueberries,2022-11-06,9802
Blueberries,2022-11-08,7502
Blueberries,2022-11-09,334
Blueberries,2022-11-17,2052
Blueberries,2022-11-17,13102
Blueberries,2022-11-19,15619
Blueberries,2022-11-20,7342
Blueberries,2022-11-21,17500
Blueberries,2022-11-27,1573
Blueberries,2022-11-29,61
Blueberries,2022-12-01,4079
Blueberries,2022-12-09,10354
Blueberries,2022-12-13,377
Blueberries,2022-12-17,1396
Blueberries,2022-12-18,10475
Blueberries,2022-12-21,500
Blueberries,2022-12-25,12581
Blueberries,2022-12-26,3244
Blueberries,2022-12-30,1781
Blueberries,2023-01-01,25531
Blueberries,2023-01-04,11502
Blueberries,2023-01-04,2328
Blueberries,2023-01-05,5902
Blueberries,2023-01-12,26497
Blueberries,2023-01-13,15856
Blueberries,2023-01-16,14942
Blueberries,2023-01-19,4687
Blueberries,2023-01-20,28709
Blueberries,2023-01-22,15729
Blueberries,2023-01-24,4459
Blueberries,2023-01-25,15150
Blueberries,2023-01-25,10693
Blueberries,2023-01-28,12927
Blueberries,2023-02-04,4419
Blueberries,2023-02-05,5061
Blueberries,2023-02-06,9870
Blueberries,2023-02-07,590
Blueberries,2023-02-22,9227
Blueberries,2023-02-23,20812
Blueberries,2023-02-25,2183
Blueberries,2023-02-28,11568
Blueberries,2023-03-04,2298
Blueberries,2023-03-08,12153
Blueberries,2023-03-09,484
Blueberries,2023-03-13,6749
Blueberries,2023-03-16,17061
Blueberries,2023-03-20,6819
Blueberries,2023-03-20,4709
Blueberries,2023-03-22,12321
Blueberries,2023-03-22,940
Blueberries,2023-03-30,29331
Blueberries,2023-04-01,14056
Blueberries,2023-04-06,17
Blueberries,2023-04-10,2565
Blueberries,2023-04-13,3200
Blueberries,2023-04-16,8336
Blueberries,2023-04-17,9010
Blueberries,2023-04-19,5064
Blueberries,2023-04-21,306
Blueberries,2023-04-24,19165
Blueberries,2023-04-26,10187
Blueberries,2023-04-30,2857
Blueberries,2023-05-02,44925
Blueberries,2023-05-03,11216
Blueberries,2023-05-03,32198
Blueberries,2023-05-07,20708
Blueberries,2023-05-09,1173
Blueberries,2023-05-10,2690
Blueberries,2023-05-12,6622
Blueberries,2023-05-12,4178
Blueberries,2023-05-12,14482
Blueberries,2023-05-13,27233
Blueberries,2023-05-22,3453
Blueberries,2023-05-25,4740
Blueberries,2023-06-02,14713
Blueberries,2023-06-07,222
Blueberries,2023-06-07,32116
Blueberries,2023-06-12,17993
Blueberries,2023-06-24,6095
Blueberries,2023-07-04,7544
Blueberries,2023-07-04,9300
Blueberries,2023-07-07,10652
Blueberries,2023-07-10,17663
Blueberries,2023-07-13,4816
Blueberries,2023-07-19,7947
Blueberries,2023-07-23,37190
Blueberries,2023-07-23,7077
Blueberries,2023-07-25,17164
Blueberries,2023-07-25,17923
Blueberries,2023-07-27,34097
Blueberries,2023-07-28,3332
Blueberries,2023-07-30,3337
Blueberries,2023-08-01,7552
Blueberries,2023-08-02,1459
Blueberries,2023-08-05,15925
Blueberries,2023-08-09,25177
Blueberries,2023-08-10,2974
Blueberries,2023-08-13,10421
Blueberries,2023-08-19,1654
Blueberries,2023-08-20,38416
Blueberries,2023-08-25,36969
Blueberries,2023-08-26,4614
Blueberries,2023-08-30,46942
Blueberries,2023-08-30,29247
Blueberries,2023-09-06,5773
Blueberries,2023-09-15,7136
Blueberries,2023-09-17,14046
Blueberries,2023-09-17,3819
Blueberries,2023-09-17,9854
Blueberries,2023-09-23,11979
Blueberries,2023-09-23,10755
Blueberries,2023-09-28,36905
Blueberries,2023-10-01,9013
Blueberries,2023-10-05,3511
Blueberries,2023-10-07,8371
Blueberries,2023-10-08,7200
Blueberries,2023-10-13,10812
Blueberries,2023-10-27,16887
Blueberries,2023-11-04,283
Blueberries,2023-11-06,10002
Blueberries,2023-11-06,2079
Blueberries,2023-11-06,4873
Blueberries,2023-11-06,4470
Blueberries,2023-11-10,22060
Blueberries,2023-11-12,20715
Blueberries,2023-11-14,22433
Blueberries,2023-11-16,12583
Blueberries,2023-11-18,2592
Blueberries,2023-11-19,3228
Blueberries,2023-11-20,2355
Blueberries,2023-11-20,19853
Blueberries,2023-11-21,10839
Blueberries,2023-11-24,21294
Blueberries,2023-11-25,33129
Blueberries,2023-11-25,26560
Blueberries,2023-11-26,5963
Blueberries,2023-12-01,6692
Blueberries,2023-12-04,18788
Blueberries,2023-12-05,44185
Blueberries,2023-12-12,28787
Blueberries,2023-12-13,5725
Blueberries,2023-12-17,388
Blueberries,2023-12-18,34943
Blueberries,2023-12-18,17147
Blueberries,2023-12-18,10029
Blueberries,2023-12-19,11197
Blueberries,2023-12-19,22557
Blueberries,2023-12-19,31502
Blueberries,2023-12-20,15142
Blueberries,2023-12-20,18574
Blueberries,2023-12-21,44483
Blueberries,2023-12-21,2012
Blueberries,2023-12-22,7486
Blueberries,2023-12-24,14634
Blueberries,2023-12-25,1977
Blueberries,2023-12-26,11530
Butter,2022-01-01,17049
Butter,2022-01-02,290
Butter,2022-01-02,154
Butter,2022-01-02,14878
Butter,2022-01-02,1416
Butter,2022-01-02,1726
Butter,2022-01-02,10929
Butter,2022-01-04,28886
Butter,2022-01-04,8173
Butter,2022-01-04,2561
Butter,2022-01-05,4563
Butter,2022-01-05,28939
Butter,2022-01-06,23589
Butter,2022-01-07,3525
Butter,2022-01-08,3755
Butter,2022-01-08,7449
Butter,2022-01-13,8950
Butter,2022-01-14,7240
Butter,2022-01-15,631
Butter,2022-01-15,44323
Butter,2022-01-17,4483
Butter,2022-01-18,2189
Butter,2022-01-18,19877
Butter,2022-01-19,33342
Butter,2022-01-21,25063
Butter,2022-01-23,20123
Butter,2022-01-23,4894
Butter,2022-01-26,23092
Butter,2022-01-27,18248
Butter,2022-01-29,5969
Butter,2022-01-31,28580
Butter,2022-02-01,11890
Butter,2022-02-04,8704
Butter,2022-02-05,17695
Butter,2022-02-06,2204
Butter,2022-02-07,9538
Butter,2022-02-08,839
Butter,2022-02-08,42813
Butter,2022-02-13,4075
Butter,2022-02-14,10799
Butter,2022-02-16,885
Butter,2022-02-19,12919
Butter,2022-02-19,15563
Butter,2022-02-20,6604
Butter,2022-02-22,1273
Butter,2022-02-23,1204
Butter,2022-02-23,6223
Butter,2022-02-24,15409
Butter,2022-02-25,26150
Butter,2022-03-02,34108
Butter,2022-03-03,26248
Butter,2022-03-03,31674
Butter,2022-03-05,32526
Butter,2022-03-05,9346
Butter,2022-03-06,21004
Butter,2022-03-07,7879
Butter,2022-03-08,1215
Butter,2022-03-08,35631
Butter,2022-03-09,3160
Butter,2022-03-09,37135
Butter,2022-03-11,11388
Butter,2022-03-13,5361
Butter,2022-03-16,17953
Butter,2022-03-17,20579
Butter,2022-03-17,2979
Butter,2022-03-20,3528
Butter,2022-03-21,11802
Butter,2022-03-24,18738
Butter,2022-03-24,39544
Butter,2022-03-25,409
Butter,2022-03-25,25330
Butter,2022-03-25,619
Butter,2022-03-27,1689
Butter,2022-03-27,11885
Butter,2022-03-27,16052
Butter,2022-03-29,1653
Butter,2022-03-31,26128
Butter,2022-04-01,16995
Butter,2022-04-03,511
Butter,2022-04-04,5953
Butter,2022-04-07,8069
Butter,2022-04-08,718
Butter,2022-04-11,4703
Butter,2022-04-11,17143
Butter,2022-04-12,1336
Butter,2022-04-13,6275
Butter,2022-04-14,19684
Butter,2022-04-15,6372
Butter,2022-04-15,15222
Butter,2022-04-18,27774
Butter,2022-04-19,6146
Butter,2022-04-19,4646
Butter,2022-04-22,35696
Butter,2022-04-27,6475
Butter,2022-04-27,85
Butter,2022-04-30,2161
Butter,2022-05-01,21617
Butter,2022-05-03,16215
Butter,2022-05-07,34898
Butter,2022-05-08,24516
Butter,2022-05-11,6429
Butter,2022-05-13,10360
Butter,2022-05-15,3394
Butter,2022-05-16,28172
Butter,2022-05-22,24155
Butter,2022-05-23,4088
Butter,2022-05-24,8844
Butter,2022-05-26,24447
Butter,2022-05-29,822
Butter,2022-05-30,34147
Butter,2022-06-01,2208
Butter,2022-06-06,10187
Butter,2022-06-10,14031
Butter,2022-06-15,312
Butter,2022-06-15,27180
Butter,2022-06-17,5827
Butter,2022-06-23,2372
Butter,2022-06-24,24774
Butter,2022-06-26,4686
Butter,2022-06-29,447
Butter,2022-06-30,5973
Butter,2022-06-30,23318
Butter,2022-07-01,3202
Butter,2022-07-01,16085
Butter,2022-07-02,24152
Butter,2022-07-02,31081
Butter,2022-07-03,2455
Butter,2022-07-07,12937
Butter,2022-07-13,15336
Butter,2022-07-15,2800
Butter,2022-07-17,35268
Butter,2022-07-17,497
Butter,2022-07-20,10660
Butter,2022-07-21,4767
Butter,2022-07-23,4483
Butter,2022-07-23,7304
Butter,2022-07-25,17053
Butter,2022-07-26,32776
Butter,2022-08-01,484
Butter,2022-08-01,4663
Butter,2022-08-03,12077
Butter,2022-08-04,1232
Butter,2022-08-06,4908
Butter,2022-08-08,1375
Butter,2022-08-08,589
Butter,2022-08-08,8363
Butter,2022-08-09,10000
Butter,2022-08-10,25075
Butter,2022-08-13,7786
Butter,2022-08-14,2246
Butter,2022-08-16,1228
Butter,2022-08-17,15249
Butter,2022-08-17,25123
Butter,2022-08-18,10042
Butter,2022-08-20,17516
Butter,2022-08-21,23822
Butter,2022-08-21,5543
Butter,2022-08-21,15201
Butter,2022-08-23,29950
Butter,2022-08-26,39533
Butter,2022-08-26,8187
Butter,2022-08-27,11127
Butter,2022-09-04,6929
Butter,2022-09-04,406
Butter,2022-09-06,690
Butter,2022-09-09,22132
Butter,2022-09-11,9783
Butter,2022-09-12,11845
Butter,2022-09-13,340
Butter,2022-09-14,11301
Butter,2022-09-15,25584
Butter,2022-09-24,12140
Butter,2022-09-24,1257
Butter,2022-09-26,3969
Butter,2022-09-27,126
Butter,2022-10-01,18727
Butter,2022-10-02,4985
Butter,2022-10-04,25956
Butter,2022-10-06,4153
Butter,2022-10-07,1794
Butter,2022-10-09,15733
Butter,2022-10-10,890
Butter,2022-10-11,15646
Butter,2022-10-12,5267
Butter,2022-10-13,28732
Butter,2022-10-13,15663
Butter,2022-10-13,1793
Butter,2022-10-14,2072
Butter,2022-10-14,633
Butter,2022-10-16,7102
Butter,2022-10-17,30176
Butter,2022-10-21,13751
Butter,2022-10-23,29418
Butter,2022-10-25,8312
Butter,2022-10-26,23467
Butter,2022-10-26,6589
Butter,2022-10-26,555
Butter,2022-11-03,6944
Butter,2022-11-03,10415
Butter,2022-11-03,17008
Butter,2022-11-04,20572
Butter,2022-11-11,10257
Butter,2022-11-12,1225
Butter,2022-11-14,2980
Butter,2022-11-17,23289
Butter,2022-11-20,6422
Butter,2022-11-22,1076
Butter,2022-11-23,2893
Butter,2022-11-24,6379
Butter,2022-11-28,5770
Butter,2022-11-29,10485
Butter,2022-11-30,17829
Butter,2022-12-02,14090
Butter,2022-12-04,20450
Butter,2022-12-05,4449
Butter,2022-12-05,27524
Butter,2022-12-10,37618
Butter,2022-12-10,8118
Butter,2022-12-11,17687
Butter,2022-12-13,10586
Butter,2022-12-17,2675
Butter,2022-12-17,21993
Butter,2022-12-21,438
Butter,2022-12-25,7749
Butter,2022-12-26,2810
Butter,2022-12-27,18246
Butter,2022-12-29,8280
Butter,2022-12-30,17608
Butter,2023-01-02,1760
Butter,2023-01-04,6359
Butter,2023-01-06,14172
Butter,2023-01-08,809
Butter,2023-01-12,13
Butter,2023-01-15,13899
Butter,2023-01-16,8854
Butter,2023-01-17,30324
Butter,2023-01-18,823
Butter,2023-01-19,17154
Butter,2023-01-20,4133
Butter,2023-01-22,12380
Butter,2023-01-23,30952
Butter,2023-01-23,5571
Butter,2023-01-23,3593
Butter,2023-01-26,16511
Butter,2023-01-28,17552
Butter,2023-01-28,12530
Butter,2023-01-29,16626
Butter,2023-01-30,16618
Butter,2023-02-02,15144
Butter,2023-02-02,21270
Butter,2023-02-02,4633
Butter,2023-02-02,2263
Butter,2023-02-06,159
Butter,2023-02-06,7171
Butter,2023-02-08,16861
Butter,2023-02-09,20461
Butter,2023-02-09,30717
Butter,2023-02-09,27514
Butter,2023-02-13,18432
Butter,2023-02-15,2599
Butter,2023-02-15,34725
Butter,2023-02-16,29223
Butter,2023-02-16,12815
Butter,2023-02-17,9243
Butter,2023-02-17,3897
Butter,2023-02-18,3011
Butter,2023-02-19,1311
Butter,2023-02-24,214
Butter,2023-02-27,37454
Butter,2023-02-28,23176
Butter,2023-03-04,3230
Butter,2023-03-09,585
Butter,2023-03-12,5056
Butter,2023-03-13,1749
Butter,2023-03-14,29771
Butter,2023-03-15,9171
Butter,2023-03-16,7623
Butter,2023-03-17,9959
Butter,2023-03-19,7936
Butter,2023-03-19,37854
Butter,2023-03-20,11268
Butter,2023-03-22,1606
Butter,2023-03-23,1141
Butter,2023-03-25,13619
Butter,2023-03-26,26683
Butter,2023-03-26,389
Butter,2023-03-28,5298
Butter,2023-03-30,2321
Butter,2023-03-30,7691
Butter,2023-03-30,12587
Butter,2023-03-31,58
Butter,2023-04-05,17325
Butter,2023-04-05,761
Butter,2023-04-07,21647
Butter,2023-04-09,14564
Butter,2023-04-10,8083
Butter,2023-04-14,6545
Butter,2023-04-19,8040
Butter,2023-04-20,11568
Butter,2023-04-23,7894
Butter,2023-04-24,8721
Butter,2023-04-24,28412
Butter,2023-04-25,8005
Butter,2023-04-28,33498
Butter,2023-04-29,8367
Butter,2023-04-29,21323
Butter,2023-04-29,19669
Butter,2023-04-30,16814
Butter,2023-05-01,39237
Butter,2023-05-02,31413
Butter,2023-05-06,878
Butter,2023-05-07,1457
Butter,2023-05-07,13829
Butter,2023-05-08,11022
Butter,2023-05-09,6751
Butter,2023-05-09,21754
Butter,2023-05-10,14767
Butter,2023-05-11,8752
Butter,2023-05-11,14665
Butter,2023-05-12,35268
Butter,2023-05-16,34268
Butter,2023-05-17,42643
Butter,2023-05-21,2595
Butter,2023-05-22,37535
Butter,2023-05-26,11904
Butter,2023-05-27,14768
Butter,2023-05-30,3063
Butter,2023-06-01,10355
Butter,2023-06-01,26521
Butter,2023-06-03,3752
Butter,2023-06-10,6241
Butter,2023-06-13,21696
Butter,2023-06-13,5797
Butter,2023-06-14,4149
Butter,2023-06-14,19283
Butter,2023-06-15,26005
Butter,2023-06-16,3832
Butter,2023-06-17,12997
Butter,2023-06-22,28531
Butter,2023-06-23,9747
Butter,2023-06-23,17796
Butter,2023-06-26,38175
Butter,2023-06-27,8958
Butter,2023-06-28,34101
Butter,2023-07-04,45042
Butter,2023-07-04,11896
Butter,2023-07-14,4906
Butter,2023-07-14,23658
Butter,2023-07-14,20298
Butter,2023-07-16,7708
Butter,2023-07-17,9745
Butter,2023-07-18,39500
Butter,2023-07-19,24704
Butter,2023-07-20,10468
Butter,2023-07-21,5802
Butter,2023-07-25,2643
Butter,2023-07-26,16365
Butter,2023-07-27,10634
Butter,2023-07-29,5845
Butter,2023-07-29,23642
Butter,2023-07-30,5964
Butter,2023-07-31,1018
Butter,2023-07-31,15987
Butter,2023-08-01,30554
Butter,2023-08-02,3615
Butter,2023-08-06,15853
Butter,2023-08-07,1309
